model,frame,axis,value
rafdb,220,Disgust,0.0003810785710811615
rafdb,220,Angry,8.443627302767709e-05
rafdb,221,Neutral,0.0018133108969777822
rafdb,221,Happy,0.9970847964286804
rafdb,221,Sad,0.0005753865116275847
rafdb,221,Surprise,1.4731017472513486e-05
rafdb,221,Fear,7.041514618322253e-05
rafdb,221,Disgust,0.00036423231358639896
rafdb,221,Angry,7.71758786868304e-05
rafdb,222,Neutral,0.0018637845059856772
rafdb,222,Happy,0.9969287514686584
rafdb,222,Sad,0.0006131055415607989
rafdb,222,Surprise,1.776660792529583e-05
rafdb,222,Fear,8.65555412019603e-05
rafdb,222,Disgust,0.00039751618169248104
rafdb,222,Angry,9.263533866032958e-05
rafdb,223,Neutral,0.001847589504905045
rafdb,223,Happy,0.9970331192016602
rafdb,223,Sad,0.0005441484972834587
rafdb,223,Surprise,1.603842611075379e-05
rafdb,223,Fear,7.749431824777275e-05
rafdb,223,Disgust,0.0003957373555749655
rafdb,223,Angry,8.581169095123187e-05
rafdb,224,Neutral,0.002132885856553912
rafdb,224,Happy,0.996625542640686
rafdb,224,Sad,0.0006473180837929249
rafdb,224,Surprise,1.5051816262712236e-05
rafdb,224,Fear,8.045036520343274e-05
rafdb,224,Disgust,0.00040811655344441533
rafdb,224,Angry,9.067352948477492e-05
rafdb,225,Neutral,0.0021938940044492483
rafdb,225,Happy,0.9967045187950134
rafdb,225,Sad,0.000552180630620569
rafdb,225,Surprise,1.3511058568838052e-05
rafdb,225,Fear,7.389860547846183e-05
rafdb,225,Disgust,0.00037692382466048
rafdb,225,Angry,8.505076402798295e-05
rafdb,226,Neutral,0.002067726105451584
rafdb,226,Happy,0.9967514276504517
rafdb,226,Sad,0.0006452585803344846
rafdb,226,Surprise,1.4352636753756087e-05
rafdb,226,Fear,7.74278087192215e-05
rafdb,226,Disgust,0.0003585538943298161
rafdb,226,Angry,8.522519783582538e-05
rafdb,227,Neutral,0.002158060437068343
rafdb,227,Happy,0.99652099609375
rafdb,227,Sad,0.0007061416399665177
rafdb,227,Surprise,1.546396379126236e-05
rafdb,227,Fear,8.367245754925534e-05
rafdb,227,Disgust,0.0004193263594061136
rafdb,227,Angry,9.640464122639969e-05
rafdb,228,Neutral,0.0018593008862808347
rafdb,228,Happy,0.9968336224555969
rafdb,228,Sad,0.0006271147285588086
rafdb,228,Surprise,1.425084064976545e-05
rafdb,228,Fear,8.075607183855027e-05
rafdb,228,Disgust,0.0004933777963742614
rafdb,228,Angry,9.167308598989621e-05
rafdb,229,Neutral,0.0017852233722805977
rafdb,229,Happy,0.9970218539237976
rafdb,229,Sad,0.0005962952855043113
rafdb,229,Surprise,1.5090780834725592e-05
rafdb,229,Fear,7.802797335898504e-05
rafdb,229,Disgust,0.0004116760683245957
rafdb,229,Angry,9.172861609840766e-05
rafdb,230,Neutral,0.001988784410059452
rafdb,230,Happy,0.9966766834259033
rafdb,230,Sad,0.0006603997317142785
rafdb,230,Surprise,1.680968125583604e-05
rafdb,230,Fear,8.709864050615579e-05
rafdb,230,Disgust,0.0004664013104047626
rafdb,230,Angry,0.00010389208910055459
rafdb,231,Neutral,0.0017460614908486605
rafdb,231,Happy,0.9970985651016235
rafdb,231,Sad,0.0005547950277104974
rafdb,231,Surprise,1.6886335288290866e-05
rafdb,231,Fear,8.458037336822599e-05
rafdb,231,Disgust,0.0003999351756647229
rafdb,231,Angry,9.903169120661914e-05
rafdb,232,Neutral,0.0020441850647330284
rafdb,232,Happy,0.9966744184494019
rafdb,232,Sad,0.0006304376875050366
rafdb,232,Surprise,1.732105556584429e-05
rafdb,232,Fear,8.68380957399495e-05
rafdb,232,Disgust,0.000442920922068879
rafdb,232,Angry,0.0001038561895256862
rafdb,233,Neutral,0.001799592049792409
rafdb,233,Happy,0.996982753276825
rafdb,233,Sad,0.0006005016039125621
rafdb,233,Surprise,1.6690193660906516e-05
rafdb,233,Fear,8.357330807484686e-05
rafdb,233,Disgust,0.0004183199198450893
rafdb,233,Angry,9.847624460235238e-05
rafdb,234,Neutral,0.0016980764921754599
rafdb,234,Happy,0.9971169233322144
rafdb,234,Sad,0.0005860956152901053
rafdb,234,Surprise,1.5996693036868237e-05
rafdb,234,Fear,7.925680984044448e-05
rafdb,234,Disgust,0.00040509633254259825
rafdb,234,Angry,9.845136810326949e-05
rafdb,235,Neutral,0.0019854772835969925
rafdb,235,Happy,0.9967710375785828
rafdb,235,Sad,0.0005532955401577055
rafdb,235,Surprise,1.7854219549917616e-05
rafdb,235,Fear,8.973149670055136e-05
rafdb,235,Disgust,0.00047257659025490284
rafdb,235,Angry,0.00011009756417479366
rafdb,236,Neutral,0.0017146726604551077
rafdb,236,Happy,0.9971664547920227
rafdb,236,Sad,0.0004713742819149047
rafdb,236,Surprise,1.1658138646453153e-05
rafdb,236,Fear,7.355392881436273e-05
rafdb,236,Disgust,0.0004839843022637069
rafdb,236,Angry,7.830297545297071e-05
rafdb,237,Neutral,0.002130962908267975
rafdb,237,Happy,0.9965996146202087
rafdb,237,Sad,0.000683814228978008
rafdb,237,Surprise,1.6049991245381534e-05
rafdb,237,Fear,7.846928929211572e-05
rafdb,237,Disgust,0.0004003544454462826
rafdb,237,Angry,9.074678382603452e-05
rafdb,238,Neutral,0.0020268361549824476
rafdb,238,Happy,0.996791660785675
rafdb,238,Sad,0.0006140231853350997
rafdb,238,Surprise,1.5128416634979658e-05
rafdb,238,Fear,8.417723438469693e-05
rafdb,238,Disgust,0.00038033106829971075
rafdb,238,Angry,8.7986423750408e-05
rafdb,239,Neutral,0.0022491388954222202
rafdb,239,Happy,0.9963020086288452
rafdb,239,Sad,0.0008200074662454426
rafdb,239,Surprise,1.4740045116923284e-05
rafdb,239,Fear,8.790446736384183e-05
rafdb,239,Disgust,0.00043209316208958626
rafdb,239,Angry,9.414427040610462e-05
